Date;Time;Temperature_C;Dew_Point_C;Humidity_%;Wind;Speed_kmh;Gust_kmh;Pressure_hPa;Precip_Rate_mm;Precip_Accum_mm;UV;Solar_w/m2
05/01/2020;07:39 PM;25.94;23.94;89.0;SSW;9.98;12.07;1015.58;0.0;0.0;0.0;0.0
05/01/2020;07:44 PM;25.78;23.78;89.0;SSW;9.01;11.42;1015.92;0.0;0.0;0.0;0.0
05/01/2020;07:49 PM;25.72;23.72;89.0;SSW;8.69;10.78;1015.92;0.0;0.0;0.0;0.0
05/01/2020;07:54 PM;25.72;23.72;89.0;SSW;8.37;9.98;1015.92;0.0;0.0;0.0;0.0
05/01/2020;07:59 PM;25.56;23.56;89.0;SSW;8.37;10.3;1015.92;0.0;0.0;0.0;0.0
05/01/2020;08:04 PM;25.44;23.44;89.0;SSW;8.04;10.3;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:09 PM;25.33;23.33;89.0;SSW;9.33;11.58;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:14 PM;25.22;23.22;89.0;SSW;9.17;11.42;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:19 PM;25.17;23.17;89.0;SSW;9.01;11.42;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:24 PM;25.06;23.11;89.0;SSW;8.21;10.3;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:29 PM;25.0;23.11;89.0;SSW;10.3;12.39;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:34 PM;24.94;23.06;89.0;SSW;7.4;8.85;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:39 PM;24.83;22.94;89.0;SSW;9.01;11.42;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:44 PM;24.78;22.89;89.0;SSW;8.85;10.78;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:49 PM;24.78;22.89;89.0;SSW;10.14;12.23;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:54 PM;24.72;22.78;89.0;SSW;10.14;12.23;1016.26;0.0;0.0;0.0;0.0
05/01/2020;08:59 PM;24.72;22.78;89.0;SSW;9.17;11.26;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:04 PM;24.61;22.72;89.0;SW;8.53;10.3;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:09 PM;24.5;22.61;89.0;SW;7.24;8.85;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:14 PM;24.39;22.5;89.0;SW;10.3;12.07;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:19 PM;24.33;22.44;89.0;SW;8.53;10.14;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:24 PM;24.28;22.39;89.0;SW;8.21;9.81;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:29 PM;24.22;22.28;89.0;SW;7.88;9.33;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:34 PM;24.11;22.22;89.0;SW;7.56;9.01;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:39 PM;24.06;22.17;89.0;SW;7.08;8.21;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:44 PM;23.94;22.06;89.0;SSW;10.94;12.87;1016.59;0.0;0.0;0.0;0.0
05/01/2020;09:49 PM;23.89;22.0;89.0;SSW;8.69;10.46;1016.93;0.0;0.0;0.0;0.0
05/01/2020;09:54 PM;23.78;21.89;89.0;SSW;8.37;10.46;1016.93;0.0;0.0;0.0;0.0
05/01/2020;09:59 PM;23.72;21.78;89.0;SSW;7.24;9.01;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:04 PM;23.61;21.72;89.0;SSW;7.4;9.17;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:09 PM;23.5;21.61;89.0;SSW;6.76;8.37;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:14 PM;23.44;21.56;89.0;SSW;9.98;12.07;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:19 PM;23.39;21.5;89.0;SSW;9.98;12.55;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:24 PM;23.28;21.39;89.0;SW;8.85;10.78;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:29 PM;23.22;21.28;89.0;SSW;9.01;10.78;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:34 PM;23.11;21.22;89.0;SSW;9.81;11.58;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:39 PM;23.06;21.17;89.0;SSW;8.04;10.14;1017.27;0.0;0.0;0.0;0.0
05/01/2020;10:44 PM;22.94;21.06;89.0;SSW;8.04;9.33;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:49 PM;22.89;21.0;89.0;SSW;8.53;10.14;1016.93;0.0;0.0;0.0;0.0
05/01/2020;10:54 PM;22.78;20.89;89.0;SSW;8.85;10.46;1017.27;0.0;0.0;0.0;0.0
05/01/2020;10:59 PM;22.72;20.78;89.0;SSW;9.01;11.26;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:04 PM;22.67;20.78;89.0;SW;8.85;11.1;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:09 PM;22.61;20.72;89.0;SW;8.04;9.81;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:14 PM;22.5;20.61;89.0;SSW;9.01;10.94;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:19 PM;22.44;20.56;89.0;SW;7.08;8.53;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:24 PM;22.28;20.39;89.0;SW;8.21;9.81;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:29 PM;22.22;20.33;89.0;SW;7.08;8.69;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:34 PM;22.17;20.22;89.0;SW;8.53;10.14;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:39 PM;22.06;20.17;89.0;SW;7.4;9.17;1016.93;0.0;0.0;0.0;0.0
05/01/2020;11:44 PM;22.0;20.11;89.0;SSW;7.4;9.17;1017.27;0.0;0.0;0.0;0.0
05/01/2020;11:49 PM;22.0;20.11;89.0;SSW;7.56;9.17;1016.93;0.0;0.0;0.0;0.0
05/01/2020;11:54 PM;21.83;19.94;89.0;SW;6.44;7.88;1016.93;0.0;0.0;0.0;0.0
05/01/2020;11:59 PM;21.78;19.89;89.0;SW;5.79;6.92;1016.93;0.0;0.0;0.0;0.0
